Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
427.789886,TraderOne,Tick,1730,1830,-100,100,150100,149800,-9556,728208,698208,OK
428.016965,TraderOne,Tick,1730,1830,-100,100,150100,149800,-9556,728208,698208,OK
428.27492,TraderOne,Tick,1730,1830,-100,100,150400,149800,-9556,728208,698208,OK
428.508884,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
428.722363,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
429.010076,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
429.28293,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
429.473991,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
429.724458,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
430.045645,TraderOne,Tick,1730,1830,-100,100,149800,149800,-9556,728208,728208,OK
430.252467,TraderOne,Tick,1730,1830,-100,100,150200,149600,-9556,728208,708208,OK
430.55012,TraderOne,Tick,1730,1830,-100,100,149800,149600,-9556,728208,708208,OK
430.722167,TraderOne,Tick,1730,1830,-100,100,149800,149600,-9556,728208,708208,OK
431.026776,TraderOne,Tick,1730,1830,-100,100,149800,149600,-9556,728208,708208,OK
431.249758,TraderOne,Tick,1730,1830,-100,100,149800,149600,-9556,728208,708208,OK
431.453973,TraderOne,Tick,1730,1830,-100,100,149800,149600,-9556,728208,708208,OK
431.724202,TraderOne,Tick,1730,1830,-100,100,149800,149700,-9556,728208,718208,OK
431.96461,TraderOne,Tick,1730,1830,-100,100,149800,149700,-9556,728208,718208,OK
432.260976,TraderOne,Tick,1730,1830,-100,100,149800,149700,-9556,728208,718208,OK
432.541356,TraderOne,Tick,1730,1830,-100,100,149800,149700,-9556,728208,718208,OK
432.72399,TraderOne,Tick,1730,1830,-100,100,149800,149700,-9556,728208,718208,OK
433.020582,TraderOne,Tick,1730,1830,-100,100,149800,149500,-9556,728208,708208,OK
433.2691,TraderOne,Tick,1730,1830,-100,100,149800,149500,-9556,728208,708208,OK
433.454675,TraderOne,Tick,1730,1830,-100,100,149800,149500,-9556,728208,708208,OK
433.733617,TraderOne,Tick,1730,1830,-100,100,149800,149500,-9556,728208,708208,OK
434.010617,TraderOne,Tick,1730,1830,-100,100,149800,149300,-9556,728208,708208,OK
434.279906,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
434.536636,TraderOne,Tick,1730,1830,-100,100,149600,149000,-9556,728208,708208,OK
434.733581,TraderOne,Tick,1730,1830,-100,100,149600,149000,-9556,728208,708208,OK
434.977531,TraderOne,Tick,1730,1830,-100,100,149600,149000,-9556,728208,708208,OK
435.255992,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
435.499322,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
435.785874,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
435.966722,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
436.266238,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
436.540601,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
436.719938,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
436.996908,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
437.281318,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
437.489841,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
437.747284,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
438.030056,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
438.287283,TraderOne,Tick,1730,1830,-100,100,149600,149300,-9556,728208,708208,OK
438.508594,TraderOne,Tick,1730,1830,-100,100,149400,149300,-9556,728208,718208,OK
438.716382,TraderOne,Tick,1730,1830,-100,100,149400,149300,-9556,728208,718208,OK
438.96606,TraderOne,Tick,1730,1830,-100,100,149400,149300,-9556,728208,718208,OK
439.262806,TraderOne,Tick,1730,1830,-100,100,149400,149500,-9556,728208,738208,OK
439.501063,TraderOne,Tick,1730,1830,-100,100,149400,149500,-9556,728208,738208,OK
439.70201,TraderOne,Tick,1730,1830,-100,100,149400,149500,-9556,728208,738208,OK
440.007324,TraderOne,Tick,1730,1830,-100,100,149400,149300,-9556,728208,718208,OK
440.208217,TraderOne,Tick,1730,1830,-100,100,149400,149300,-9556,728208,718208,OK
440.529766,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
440.761829,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
441.008691,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
441.238421,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
441.520775,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
441.727129,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
441.974122,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
442.258892,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
442.526495,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
442.766036,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
443.033317,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
443.298495,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
443.451151,TraderOne,Tick,1730,1830,-100,100,149700,149700,-9556,728208,728208,OK
443.775504,TraderOne,Tick,1730,1830,-100,100,149300,149700,-9556,728208,748208,OK
443.979811,TraderOne,Tick,1730,1830,-100,100,149300,149700,-9556,728208,748208,OK
444.281543,TraderOne,Tick,1730,1830,-100,100,149300,149700,-9556,728208,748208,OK
444.536853,TraderOne,Tick,1730,1830,-100,100,149300,149200,-9556,728208,718208,OK
444.791115,TraderOne,Tick,1730,1830,-100,100,149300,149200,-9556,728208,718208,OK
445.041411,TraderOne,Tick,1730,1830,-100,100,149300,149200,-9556,728208,718208,OK
445.280025,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
445.539145,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
445.730754,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
446.024467,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
446.207406,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
446.508829,TraderOne,Tick,1730,1830,-100,100,149300,148800,-9556,728208,708208,OK
446.751949,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
446.954019,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
447.2724,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
447.480332,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
447.718837,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
447.980638,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
448.266998,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
448.500866,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
448.726239,TraderOne,Tick,1730,1830,-100,100,149300,148900,-9556,728208,708208,OK
448.96714,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
449.268272,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
449.531133,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
449.739311,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
449.973013,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
450.291328,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
450.463126,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
450.711461,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
450.971152,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
451.241362,TraderOne,Tick,1730,1830,-100,100,149300,149000,-9556,728208,708208,OK
451.521099,TraderOne,Tick,1730,1830,-100,100,149700,149000,-9556,728208,708208,OK
451.784453,TraderOne,Tick,1730,1830,-100,100,149300,149200,-9556,728208,718208,OK
452.039183,TraderOne,Tick,1730,1830,-100,100,149300,149200,-9556,728208,718208,OK
452.257805,TraderOne,Tick,1730,1830,-100,100,149300,149200,-9556,728208,718208,OK
452.486099,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
452.767944,TraderOne,Tick,1730,1830,-100,100,149300,149300,-9556,728208,728208,OK
452.95412,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
453.252049,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
453.548456,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
453.724152,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
453.994177,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
454.278022,TraderOne,Tick,1730,1830,-100,100,149700,149300,-9556,728208,708208,OK
454.459694,TraderOne,Tick,1730,1830,-100,100,149100,149200,-9556,728208,738208,OK
454.725665,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
454.967299,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
455.293621,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
455.511601,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
455.728069,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
455.982692,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
456.243157,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
456.532613,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
456.716755,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
457.009903,TraderOne,Tick,1730,1830,-100,100,149100,149200,-9556,728208,738208,OK
457.21122,TraderOne,Tick,1730,1830,-100,100,149100,149300,-9556,728208,748208,OK
457.536801,TraderOne,Tick,1730,1830,-100,100,149100,149300,-9556,728208,748208,OK
457.722958,TraderOne,Tick,1730,1830,-100,100,149100,149300,-9556,728208,748208,OK
457.994738,TraderOne,Tick,1730,1830,-100,100,149100,149300,-9556,728208,748208,OK
458.297273,TraderOne,Tick,1730,1830,-100,100,149100,149300,-9556,728208,748208,OK
458.545302,TraderOne,Tick,1730,1830,-100,100,149100,149300,-9556,728208,748208,OK
458.76636,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
459.020672,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
459.206763,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
459.47419,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
459.789748,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
459.995586,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
460.227349,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
460.543269,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
460.759523,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
460.987539,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
461.240087,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
461.477003,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
461.712387,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
461.996635,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
462.25359,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
462.48665,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
462.713565,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
462.953277,TraderOne,Tick,1730,1830,-100,100,149100,149500,-9556,728208,748208,OK
463.291074,TraderOne,Tick,1730,1830,-100,100,149100,149200,-9556,728208,738208,OK
463.550057,TraderOne,Tick,1730,1830,-100,100,149100,148900,-9556,728208,708208,OK
463.788848,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
464.012111,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
464.26817,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
464.494422,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
464.721729,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
465.049859,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
465.263965,TraderOne,Tick,1730,1830,-100,100,149100,149000,-9556,728208,718208,OK
465.53024,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
465.762397,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
465.986912,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
466.221335,TraderOne,Tick,1730,1830,-100,100,149100,149100,-9556,728208,728208,OK
466.549528,TraderOne,Tick,1746,1830,-84,84,149100,149100,-9795,728447,728447,OK
466.759119,TraderOne,Tick,1746,1830,-84,84,149100,149100,-9795,728447,728447,OK
467.042191,TraderOne,Tick,1746,1830,-84,84,149100,149100,-9795,728447,728447,OK
467.241678,TraderOne,Tick,1746,1830,-84,84,149100,149100,-9795,728447,728447,OK
467.543368,TraderOne,Tick,1746,1830,-84,84,149100,149100,-9795,728447,728447,OK
467.711027,TraderOne,Tick,1746,1830,-84,84,149100,149100,-9795,728447,728447,OK
468.02042,TraderOne,Tick,1762,1830,-68,68,149100,149100,-10034,727086,727086,OK
468.208194,TraderOne,Tick,1762,1830,-68,68,149100,149100,-10034,727086,727086,OK
468.496346,TraderOne,Tick,1762,1830,-68,68,149100,149100,-10034,727086,727086,OK
468.725045,TraderOne,Tick,1762,1830,-68,68,149100,149100,-10034,727086,727086,OK
468.96936,TraderOne,Tick,1762,1837,-75,75,149200,149100,-10138,727190,719690,OK
469.273791,TraderOne,Tick,1762,1837,-75,75,149200,149100,-10138,727190,719690,OK
469.517607,TraderOne,Tick,1762,1837,-75,75,149200,149100,-10138,727190,719690,OK
469.71015,TraderOne,Tick,1762,1837,-75,75,149000,149100,-10138,727190,734690,OK
470.036661,TraderOne,Tick,1762,1837,-75,75,149000,149100,-10138,727190,734690,OK
470.222714,TraderOne,Tick,1762,1837,-75,75,149000,149100,-10138,727190,734690,OK
470.483901,TraderOne,Tick,1762,1837,-75,75,149000,149100,-10138,727190,734690,OK
470.736752,TraderOne,Tick,1762,1837,-75,75,149000,149000,-10138,727190,727190,OK
471.05353,TraderOne,Tick,1762,1837,-75,75,149000,149100,-10138,727190,734690,OK
471.205405,TraderOne,Tick,1762,1837,-75,75,149000,149400,-10138,727190,742190,OK
471.456238,TraderOne,Tick,1762,1837,-75,75,149000,149400,-10138,727190,742190,OK
471.737611,TraderOne,Tick,1762,1837,-75,75,149000,149400,-10138,727190,742190,OK
471.985293,TraderOne,Tick,1774,1837,-63,63,149100,149400,-10317,728569,741169,OK
472.290118,TraderOne,Tick,1774,1837,-63,63,149700,149400,-10317,728569,715969,OK
472.491947,TraderOne,Tick,1774,1837,-63,63,149700,149400,-10317,728569,715969,OK
472.79751,TraderOne,Tick,1774,1837,-63,63,149700,149400,-10317,728569,715969,OK
472.986626,TraderOne,Tick,1774,1837,-63,63,149700,149400,-10317,728569,715969,OK
473.25912,TraderOne,Tick,1774,1837,-63,63,149700,149400,-10317,728569,715969,OK
473.460983,TraderOne,Tick,1774,1837,-63,63,149700,149400,-10317,728569,715969,OK
473.703752,TraderOne,Tick,1774,1874,-100,100,149900,149400,-10870,727522,707522,OK
474.048061,TraderOne,Tick,1774,1874,-100,100,149900,149400,-10870,727522,707522,OK
474.285549,TraderOne,Tick,1774,1874,-100,100,149900,149400,-10870,727522,707522,OK
474.531153,TraderOne,Tick,1774,1874,-100,100,149900,149400,-10870,727522,707522,OK
474.740292,TraderOne,Tick,1774,1874,-100,100,148900,149400,-10870,727522,747522,OK
475.041252,TraderOne,Tick,1774,1874,-100,100,148900,149400,-10870,727522,747522,OK
475.227553,TraderOne,Tick,1774,1874,-100,100,148900,149400,-10870,727522,747522,OK
475.534225,TraderOne,Tick,1790,1874,-84,84,149300,149400,-11109,726161,734561,OK
475.78164,TraderOne,Tick,1790,1874,-84,84,149300,149400,-11109,726161,734561,OK
475.958386,TraderOne,Tick,1790,1874,-84,84,149300,149400,-11109,726161,734561,OK
476.22518,TraderOne,Tick,1790,1874,-84,84,149300,149400,-11109,726161,734561,OK
476.467081,TraderOne,Tick,1790,1874,-84,84,149300,149400,-11109,726161,734561,OK
476.770963,TraderOne,Tick,1790,1874,-84,84,149300,149400,-11109,726161,734561,OK
477.04369,TraderOne,Tick,1799,1874,-75,75,149300,149600,-10840,728592,743592,OK
477.292441,TraderOne,Tick,1799,1874,-75,75,149300,149600,-10840,728592,743592,OK
477.484665,TraderOne,Tick,1845,1874,-29,75,149300,149700,-11527,-6141721,750279,OK
477.744171,TraderOne,Tick,1845,1874,-29,29,149300,149700,-11527,739879,745679,OK
478.025135,TraderOne,Tick,1845,1874,-29,29,149300,149700,-11527,739879,745679,OK
478.24233,TraderOne,Tick,1845,1874,-29,29,149300,149700,-11527,739879,745679,OK
478.464051,TraderOne,Tick,1845,1874,-29,29,149300,149600,-11527,739879,745679,OK
478.757106,TraderOne,Tick,1845,1874,-29,29,149300,149600,-11527,739879,745679,OK
478.991026,TraderOne,Tick,1845,1874,-29,29,149300,149600,-11527,739879,745679,OK
479.259329,TraderOne,Tick,1845,1874,-29,29,149300,149600,-11527,739879,745679,OK
479.482442,TraderOne,Tick,1845,1874,-29,29,149300,149500,-11527,739879,745679,OK
479.787783,TraderOne,Tick,1845,1874,-29,29,149300,149500,-11527,739879,745679,OK
480.048115,TraderOne,Tick,1845,1874,-29,29,149300,149700,-11527,739879,745679,OK
480.261806,TraderOne,Tick,1845,1874,-29,29,149300,149400,-11527,739879,742779,OK
480.539095,TraderOne,Tick,1845,1874,-29,29,149300,149400,-11527,739879,742779,OK
480.748402,TraderOne,Tick,1845,1874,-29,29,149300,149400,-11527,739879,742779,OK
480.991507,TraderOne,Tick,1845,1874,-29,29,149300,149800,-11527,739879,748579,OK
481.275458,TraderOne,Tick,1845,1874,-29,29,149300,149800,-11527,739879,748579,OK
481.479043,TraderOne,Tick,1845,1874,-29,29,149300,150000,-11527,739879,748579,OK
481.755626,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
481.984039,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
482.294823,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
482.492334,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
482.772074,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
482.96953,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
483.251692,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
483.467799,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
483.728038,TraderOne,Tick,1845,1874,-29,29,149900,150000,-11527,739879,742779,OK
484.038597,TraderOne,Tick,1861,1874,-13,13,149900,150000,-11047,740999,742299,OK
484.254823,TraderOne,Tick,1877,1874,3,-3,149900,150000,-10567,742119,741819,OK
484.542085,TraderOne,Tick,1909,1874,35,-35,149900,150000,-9608,747560,744060,OK
484.724377,TraderOne,Tick,1925,1874,51,-51,149900,150000,-9128,748680,743580,OK
485.067687,TraderOne,Tick,1973,1874,99,-99,149500,150000,-8409,757561,727861,OK
485.206121,TraderOne,Tick,1973,1874,99,-99,149500,150000,-8409,757561,727861,OK
485.527587,TraderOne,Tick,1973,1874,99,-99,149500,150000,-8409,757561,727861,OK
485.703663,TraderOne,Tick,1973,1874,99,-99,150000,150500,-8409,757561,727861,OK
485.987654,TraderOne,Tick,1973,1874,99,-99,150000,150600,-8409,757561,727861,OK
486.234246,TraderOne,Tick,1973,1874,99,-99,150000,150700,-8409,757561,727861,OK
486.519891,TraderOne,Tick,1973,1874,99,-99,150300,151000,-8409,757561,727861,OK
486.720486,TraderOne,Tick,1973,1874,99,-99,150500,150900,-8409,757561,727861,OK
486.982956,TraderOne,Tick,1973,1874,99,-99,150500,150800,-8409,757561,727861,OK
487.263206,TraderOne,Tick,1974,1874,100,-100,150400,151000,-8379,757831,727831,OK
487.490868,TraderOne,Tick,1974,1874,100,-100,150400,150900,-8379,757831,727831,OK
487.727281,TraderOne,Tick,1974,1874,100,-100,150400,150800,-8379,757831,727831,OK
488.033784,TraderOne,Tick,1974,1874,100,-100,150400,150800,-8379,757831,727831,OK
488.243767,TraderOne,Tick,1974,1874,100,-100,150400,150800,-8379,757831,727831,OK
488.543515,TraderOne,Tick,1974,1874,100,-100,150400,150800,-8379,757831,727831,OK
488.752259,TraderOne,Tick,1974,1874,100,-100,150500,150800,-8379,757831,727831,OK
488.961408,TraderOne,Tick,1974,1874,100,-100,150500,150800,-8379,757831,727831,OK
489.289547,TraderOne,Tick,1974,1874,100,-100,150600,150800,-8379,757831,737831,OK
489.514618,TraderOne,Tick,1974,1874,100,-100,150400,151000,-8379,757831,727831,OK
489.709777,TraderOne,Tick,1974,1874,100,-100,150600,151000,-8379,757831,727831,OK
489.975847,TraderOne,Tick,1974,1874,100,-100,150800,151000,-8379,757831,737831,OK
490.213805,TraderOne,Tick,1974,1874,100,-100,150800,151000,-8379,757831,737831,OK
490.495202,TraderOne,Tick,1974,1874,100,-100,150800,151000,-8379,757831,737831,OK
490.737432,TraderOne,Tick,1974,1874,100,-100,150800,151000,-8379,757831,737831,OK
490.982845,TraderOne,Tick,1974,1874,100,-100,150800,151000,-8379,757831,737831,OK
491.203849,TraderOne,Tick,1974,1874,100,-100,150800,150800,-8379,757831,757831,OK
491.500928,TraderOne,Tick,1974,1874,100,-100,150800,150800,-8379,757831,757831,OK
491.79501,TraderOne,Tick,1974,1874,100,-100,150800,150800,-8379,757831,757831,OK
492.039125,TraderOne,Tick,1974,1874,100,-100,150800,150800,-8379,757831,757831,OK
492.222031,TraderOne,Tick,1974,1874,100,-100,150800,150500,-8379,757831,787831,OK
492.527892,TraderOne,Tick,1974,1874,100,-100,150800,150500,-8379,757831,787831,OK
492.771223,TraderOne,Tick,1974,1896,78,-78,150700,150500,-8711,760363,775963,OK
493.036264,TraderOne,Tick,1974,1896,78,-78,150700,150500,-8711,760363,775963,OK
493.266089,TraderOne,Tick,1974,1896,78,-78,150700,150500,-8711,760363,775963,OK
493.53146,TraderOne,Tick,1974,1896,78,-78,150700,150500,-8711,760363,775963,OK
493.794802,TraderOne,Tick,1974,1896,78,-78,150700,150200,-8711,760363,783763,OK
494.037287,TraderOne,Tick,1974,1896,78,-78,150700,150200,-8711,760363,783763,OK
494.290618,TraderOne,Tick,1974,1896,78,-78,149900,150200,-8711,760363,736963,OK
494.549036,TraderOne,Tick,1974,1896,78,-78,149900,150200,-8711,760363,736963,OK
494.725929,TraderOne,Tick,1974,1896,78,-78,149900,150200,-8711,760363,736963,OK
495.008415,TraderOne,Tick,1974,1896,78,-78,149900,150200,-8711,760363,736963,OK
495.213223,TraderOne,Tick,1974,1896,78,-78,149900,150000,-8711,760363,752563,OK
495.47178,TraderOne,Tick,1974,1896,78,-78,149900,150000,-8711,760363,752563,OK
495.777353,TraderOne,Tick,1974,1896,78,-78,149900,149800,-8711,760363,768163,OK
495.98722,TraderOne,Tick,1974,1896,78,-78,149900,149800,-8711,760363,768163,OK
496.280753,TraderOne,Tick,1974,1896,78,-78,149900,149800,-8711,760363,768163,OK
496.468084,TraderOne,Tick,1974,1896,78,-78,149900,149800,-8711,760363,768163,OK
496.713454,TraderOne,Tick,1974,1896,78,-78,149900,149900,-8711,760363,760363,OK
496.981572,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
497.253013,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
497.460822,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
497.791048,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
498.030459,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
498.291617,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
498.475425,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
498.75947,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
498.964823,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
499.22201,TraderOne,Tick,1974,1896,78,-78,149500,149900,-8711,760363,736963,OK
499.494378,TraderOne,Tick,1974,1896,78,-78,149400,149900,-8711,760363,736963,OK
499.799305,TraderOne,Tick,1974,1896,78,-78,149400,149900,-8711,760363,736963,OK
499.974327,TraderOne,Tick,1974,1896,78,-78,149400,149900,-8711,760363,736963,OK
500.271009,TraderOne,Tick,1974,1896,78,-78,149400,149900,-8711,760363,736963,OK
500.462939,TraderOne,Tick,1974,1896,78,-78,149400,149900,-8711,760363,736963,OK
500.793841,TraderOne,Tick,1974,1896,78,-78,149400,149900,-8711,760363,736963,OK
501.0391,TraderOne,Tick,1974,1992,-18,18,150400,149900,-10152,787404,782004,OK
501.212913,TraderOne,Tick,1974,1992,-18,18,150400,149900,-10152,787404,782004,OK
501.49211,TraderOne,Tick,1974,1992,-18,18,150400,149900,-10152,787404,782004,OK
501.782347,TraderOne,Tick,1974,1992,-18,18,150400,149900,-10152,787404,782004,OK
502.026892,TraderOne,Tick,1974,1992,-18,18,150400,149900,-10152,787404,782004,OK
502.255221,TraderOne,Tick,1974,1992,-18,18,150400,149900,-10152,787404,782004,OK
502.475108,TraderOne,Tick,1974,1992,-18,18,150000,149900,-10152,787404,785604,OK
502.745909,TraderOne,Tick,1983,1992,-9,9,149700,150200,-10287,791139,793839,OK
503.048435,TraderOne,Tick,1987,1992,-5,5,149800,150200,-10347,792799,794299,OK
503.215372,TraderOne,Tick,1987,1992,-5,5,149800,150200,-10347,792799,794299,OK
503.478692,TraderOne,Tick,1987,1992,-5,5,150600,150200,-10347,792799,791299,OK
503.775274,TraderOne,Tick,1995,1992,3,-3,149700,150200,-10467,796719,795819,OK
503.999403,TraderOne,Tick,1995,1992,3,-3,149700,150200,-10467,796719,795819,OK
504.223117,TraderOne,Tick,1995,1992,3,-3,149700,150200,-10467,796719,795819,OK
504.529108,TraderOne,Tick,1995,1992,3,-3,149700,150200,-10467,796719,795819,OK
504.795029,TraderOne,Tick,1995,2002,-7,7,150200,150200,-10617,798869,798869,OK
