2023-03-15 22:03:28.947454 [INFO   ] [APP] application started
2023-03-15 22:08:28.946875 [INFO   ] [AUTO] Hedge Buying Order450 for price 153300 vol 32 diff is 200 event 7 position -48
2023-03-15 22:08:29.045509 [INFO   ] [AUTO] order 450 filled for 32 lots at $153300 cents 8 events
2023-03-15 22:08:29.045542 [INFO   ] [AUTO] Hedging 32 SELLLL
2023-03-15 22:08:29.045571 [INFO   ] [AUTO] Current Position is -16 to buy 24 to sell 20
2023-03-15 22:08:29.045589 [INFO   ] [AUTO] order 447 filled for 24 lots at $153200 cents 9 events
2023-03-15 22:08:29.045592 [INFO   ] [AUTO] Hedging 24 SELLLL
2023-03-15 22:08:29.045608 [INFO   ] [AUTO] Current Position is 8 to buy 0 to sell 20
2023-03-15 22:08:29.198664 [INFO   ] [AUTO] Hedge Buying Order453 for price 153100 vol 80 diff is 500 event 11 position 8
2023-03-15 22:08:29.198693 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:29.200244 [INFO   ] [AUTO] order 453 filled for 14 lots at $153100 cents 11 events
2023-03-15 22:08:29.200253 [INFO   ] [AUTO] Hedging 14 SELLLL
2023-03-15 22:08:29.200267 [INFO   ] [AUTO] Current Position is 22 to buy 66 to sell 20
2023-03-15 22:08:29.413863 [INFO   ] [AUTO] Hedge Buying Order455 for price 153300 vol 12 diff is 300 event 10 position 22
2023-03-15 22:08:29.668811 [INFO   ] [AUTO] Hedge Buying Order456 for price 153400 vol 32 diff is 200 event 11 position 22
2023-03-15 22:08:29.668843 [INFO   ] [AUTO] Hedge Selling Order457 for price 153800 vol 32 diff is 200 event 12 position 22
2023-03-15 22:08:29.930846 [INFO   ] [AUTO] Hedge Selling Order458 for price 153700 vol 16 diff is 100 event 10 position 22
2023-03-15 22:08:30.118067 [INFO   ] [AUTO] Hedge Selling Order459 for price 153600 vol 16 diff is 100 event 7 position 22
2023-03-15 22:08:30.923371 [INFO   ] [AUTO] Hedge Buying Order460 for price 153500 vol 32 diff is 200 event 3 position 22
2023-03-15 22:08:31.698508 [INFO   ] [AUTO] Hedge Buying Order461 for price 153600 vol 2 diff is 100 event 7 position 22
2023-03-15 22:08:31.698539 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:31.917752 [INFO   ] [AUTO] Hedge Buying Order462 for price 153600 vol 16 diff is 100 event 8 position 22
2023-03-15 22:08:32.357167 [INFO   ] [AUTO] Hedge Selling Order463 for price 153800 vol 32 diff is 200 event 5 position 22
2023-03-15 22:08:33.628367 [INFO   ] [AUTO] Hedge Selling Order464 for price 153700 vol 16 diff is 100 event 2 position 22
2023-03-15 22:08:33.628428 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:33.629124 [INFO   ] [AUTO] order 464 filled for 16 lots at $153700 cents 2 events
2023-03-15 22:08:33.629143 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:33.629168 [INFO   ] [AUTO] Current Position is 6 to buy 48 to sell 32
2023-03-15 22:08:33.920213 [INFO   ] [AUTO] Hedge Selling Order466 for price 153700 vol 32 diff is 200 event 4 position 6
2023-03-15 22:08:33.920274 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:33.920750 [INFO   ] [AUTO] order 466 filled for 23 lots at $153700 cents 5 events
2023-03-15 22:08:33.920769 [INFO   ] [AUTO] Hedging -23 BUYYYY
2023-03-15 22:08:33.920793 [INFO   ] [AUTO] Current Position is -17 to buy 48 to sell 41
2023-03-15 22:08:34.131549 [INFO   ] [AUTO] Hedge Selling Order468 for price 153600 vol 42 diff is 300 event 7 position -17
2023-03-15 22:08:34.364170 [INFO   ] [AUTO] Hedge Buying Order469 for price 153000 vol 48 diff is 300 event 8 position -17
2023-03-15 22:08:34.608514 [INFO   ] [AUTO] Hedge Buying Order470 for price 153100 vol 16 diff is 100 event 8 position -17
2023-03-15 22:08:34.608577 [INFO   ] [AUTO] Hedge Selling Order471 for price 153500 vol 16 diff is 100 event 9 position -17
2023-03-15 22:08:34.917457 [INFO   ] [AUTO] Hedge Buying Order472 for price 153200 vol 16 diff is 100 event 8 position -17
2023-03-15 22:08:34.999211 [INFO   ] [AUTO] order 471 filled for 16 lots at $153500 cents 8 events
2023-03-15 22:08:34.999263 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:34.999307 [INFO   ] [AUTO] Current Position is -33 to buy 80 to sell 42
2023-03-15 22:08:34.999341 [INFO   ] [AUTO] order 468 filled for 42 lots at $153600 cents 6 events
2023-03-15 22:08:34.999357 [INFO   ] [AUTO] Hedging -42 BUYYYY
2023-03-15 22:08:34.999381 [INFO   ] [AUTO] Current Position is -75 to buy 80 to sell 0
2023-03-15 22:08:35.151095 [INFO   ] [AUTO] Hedge Selling Order475 for price 153700 vol 25 diff is 400 event 8 position -75
2023-03-15 22:08:35.703247 [INFO   ] [AUTO] order 472 filled for 16 lots at $153200 cents 6 events
2023-03-15 22:08:35.703313 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:08:35.703361 [INFO   ] [AUTO] Current Position is -59 to buy 64 to sell 25
2023-03-15 22:08:35.703395 [INFO   ] [AUTO] order 470 filled for 16 lots at $153100 cents 5 events
2023-03-15 22:08:35.703412 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:08:35.703438 [INFO   ] [AUTO] Current Position is -43 to buy 48 to sell 25
2023-03-15 22:08:35.703477 [INFO   ] [AUTO] order 469 filled for 48 lots at $153000 cents 6 events
2023-03-15 22:08:35.703493 [INFO   ] [AUTO] Hedging 48 SELLLL
2023-03-15 22:08:35.703517 [INFO   ] [AUTO] Current Position is 5 to buy 0 to sell 25
2023-03-15 22:08:35.754201 [INFO   ] [AUTO] order 475 filled for 25 lots at $153700 cents 7 events
2023-03-15 22:08:35.754226 [INFO   ] [AUTO] Hedging -25 BUYYYY
2023-03-15 22:08:35.754255 [INFO   ] [AUTO] Current Position is -20 to buy 0 to sell 0
2023-03-15 22:08:35.919635 [INFO   ] [AUTO] Hedge Selling Order480 for price 153300 vol 48 diff is 300 event 9 position -20
2023-03-15 22:08:36.153655 [INFO   ] [AUTO] Hedge Buying Order481 for price 152800 vol 32 diff is 200 event 7 position -20
2023-03-15 22:08:36.153717 [INFO   ] [AUTO] Hedge Selling Order482 for price 153200 vol 32 diff is 200 event 8 position -20
2023-03-15 22:08:37.357072 [INFO   ] [AUTO] order 481 filled for 11 lots at $152800 cents 2 events
2023-03-15 22:08:37.357136 [INFO   ] [AUTO] Hedging 11 SELLLL
2023-03-15 22:08:37.357179 [INFO   ] [AUTO] Current Position is -9 to buy 21 to sell 80
2023-03-15 22:08:37.360311 [INFO   ] [AUTO] Hedge Selling Order484 for price 153100 vol 11 diff is 400 event 2 position -9
2023-03-15 22:08:37.907078 [INFO   ] [AUTO] Hedge Selling Order485 for price 153000 vol 16 diff is 100 event 6 position -9
2023-03-15 22:08:38.669354 [INFO   ] [AUTO] Hedge Buying Order486 for price 152800 vol 16 diff is 100 event 4 position -9
2023-03-15 22:08:39.705070 [INFO   ] [AUTO] Hedge Selling Order487 for price 153400 vol 64 diff is 400 event 4 position -9
2023-03-15 22:08:39.915099 [INFO   ] [AUTO] Hedge Buying Order488 for price 152900 vol 48 diff is 300 event 4 position -9
2023-03-15 22:08:40.199663 [INFO   ] [AUTO] order 487 filled for 33 lots at $153400 cents 4 events
2023-03-15 22:08:40.199721 [INFO   ] [AUTO] Hedging -33 BUYYYY
2023-03-15 22:08:40.199759 [INFO   ] [AUTO] Current Position is -42 to buy 64 to sell 31
2023-03-15 22:08:40.301670 [INFO   ] [AUTO] order 488 filled for 48 lots at $152900 cents 5 events
2023-03-15 22:08:40.301732 [INFO   ] [AUTO] Hedging 48 SELLLL
2023-03-15 22:08:40.301772 [INFO   ] [AUTO] Current Position is 6 to buy 16 to sell 31
2023-03-15 22:08:40.371433 [INFO   ] [AUTO] Hedge Buying Order491 for price 152800 vol 48 diff is 300 event 7 position 6
2023-03-15 22:08:40.640510 [INFO   ] [AUTO] Hedge Buying Order492 for price 152900 vol 46 diff is 400 event 7 position 6
2023-03-15 22:08:41.091284 [INFO   ] [AUTO] order 487 filled for 7 lots at $153400 cents 6 events
2023-03-15 22:08:41.091354 [INFO   ] [AUTO] Hedging -7 BUYYYY
2023-03-15 22:08:41.091399 [INFO   ] [AUTO] Current Position is -1 to buy 94 to sell 24
2023-03-15 22:08:41.201982 [INFO   ] [AUTO] Hedge Buying Order494 for price 153000 vol 7 diff is 1000 event 6 position -1
2023-03-15 22:08:42.359818 [INFO   ] [AUTO] Hedge Buying Order495 for price 153500 vol 48 diff is 300 event 3 position -1
2023-03-15 22:08:42.607565 [INFO   ] [AUTO] Hedge Buying Order496 for price 153600 vol 46 diff is 300 event 4 position -1
2023-03-15 22:08:43.174718 [INFO   ] [AUTO] Hedge Buying Order497 for price 153700 vol 7 diff is 300 event 5 position -1
2023-03-15 22:08:43.594777 [INFO   ] [AUTO] order 497 filled for 7 lots at $153700 cents 3 events
2023-03-15 22:08:43.594835 [INFO   ] [AUTO] Hedging 7 SELLLL
2023-03-15 22:08:43.594875 [INFO   ] [AUTO] Current Position is 6 to buy 94 to sell 24
2023-03-15 22:08:43.594908 [INFO   ] [AUTO] order 496 filled for 46 lots at $153600 cents 4 events
2023-03-15 22:08:43.594925 [INFO   ] [AUTO] Hedging 46 SELLLL
2023-03-15 22:08:43.594948 [INFO   ] [AUTO] Current Position is 52 to buy 48 to sell 24
2023-03-15 22:08:44.404850 [INFO   ] [AUTO] Hedge Buying Order500 for price 153700 vol 48 diff is 500 event 4 position 52
2023-03-15 22:08:46.392408 [INFO   ] [AUTO] Hedge Buying Order501 for price 154000 vol 48 diff is 400 event 2 position 52
2023-03-15 22:08:48.179465 [INFO   ] [AUTO] Hedge Selling Order502 for price 154300 vol 16 diff is 100 event 2 position 52
2023-03-15 22:08:48.179523 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:48.180032 [INFO   ] [AUTO] order 502 filled for 16 lots at $154300 cents 2 events
2023-03-15 22:08:48.180050 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:48.180076 [INFO   ] [AUTO] Current Position is 36 to buy 48 to sell 0
2023-03-15 22:08:48.421907 [INFO   ] [AUTO] Hedge Selling Order504 for price 154300 vol 16 diff is 100 event 4 position 36
2023-03-15 22:08:48.421964 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:48.435716 [INFO   ] [AUTO] order 504 filled for 16 lots at $154300 cents 4 events
2023-03-15 22:08:48.435736 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:48.435762 [INFO   ] [AUTO] Current Position is 20 to buy 48 to sell 0
2023-03-15 22:08:48.689256 [INFO   ] [AUTO] Hedge Selling Order506 for price 154300 vol 32 diff is 200 event 6 position 20
2023-03-15 22:08:48.689319 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:48.693420 [INFO   ] [AUTO] order 506 filled for 32 lots at $154300 cents 6 events
2023-03-15 22:08:48.693440 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:08:48.693468 [INFO   ] [AUTO] Current Position is -12 to buy 48 to sell 0
2023-03-15 22:08:48.914898 [INFO   ] [AUTO] Hedge Selling Order508 for price 154300 vol 32 diff is 200 event 8 position -12
2023-03-15 22:08:48.914954 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:48.915388 [INFO   ] [AUTO] order 508 filled for 32 lots at $154300 cents 8 events
2023-03-15 22:08:48.915405 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:08:48.915431 [INFO   ] [AUTO] Current Position is -44 to buy 48 to sell 0
2023-03-15 22:08:49.162825 [INFO   ] [AUTO] Hedge Selling Order510 for price 154300 vol 48 diff is 300 event 9 position -44
2023-03-15 22:08:49.162867 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:49.170266 [INFO   ] [AUTO] order 510 filled for 28 lots at $154300 cents 9 events
2023-03-15 22:08:49.170285 [INFO   ] [AUTO] Hedging -28 BUYYYY
2023-03-15 22:08:49.170312 [INFO   ] [AUTO] Current Position is -72 to buy 48 to sell 20
2023-03-15 22:08:49.439699 [INFO   ] [AUTO] Hedge Selling Order512 for price 154300 vol 8 diff is 400 event 9 position -72
2023-03-15 22:08:49.706207 [INFO   ] [AUTO] Hedge Selling Order513 for price 154200 vol 20 diff is 300 event 8 position -72
2023-03-15 22:08:49.706266 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:49.706530 [INFO   ] [AUTO] order 513 filled for 20 lots at $154200 cents 8 events
2023-03-15 22:08:49.706548 [INFO   ] [AUTO] Hedging -20 BUYYYY
2023-03-15 22:08:49.706574 [INFO   ] [AUTO] Current Position is -92 to buy 48 to sell 8
2023-03-15 22:08:50.854781 [INFO   ] [AUTO] order 512 filled for 8 lots at $154300 cents 2 events
2023-03-15 22:08:50.854875 [INFO   ] [AUTO] Hedging -8 BUYYYY
2023-03-15 22:08:50.854919 [INFO   ] [AUTO] Current Position is -100 to buy 48 to sell 0
2023-03-15 22:08:52.404929 [INFO   ] [AUTO] Hedge Buying Order516 for price 153800 vol 16 diff is 100 event 1 position -100
2023-03-15 22:09:07.376433 [INFO   ] [AUTO] Hedge Buying Order517 for price 153200 vol 16 diff is 100 event 1 position -100
2023-03-15 22:09:10.367074 [INFO   ] [AUTO] Hedge Buying Order518 for price 153200 vol 48 diff is 300 event 1 position -100
2023-03-15 22:09:12.112844 [INFO   ] [AUTO] Hedge Buying Order519 for price 153200 vol 32 diff is 200 event 2 position -100
2023-03-15 22:09:14.869905 [INFO   ] [AUTO] Hedge Buying Order520 for price 153100 vol 16 diff is 100 event 1 position -100
2023-03-15 22:09:15.458674 [INFO   ] [AUTO] order 520 filled for 16 lots at $153100 cents 1 events
2023-03-15 22:09:15.458923 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:15.459265 [INFO   ] [AUTO] Current Position is -84 to buy 0 to sell 0
2023-03-15 22:09:15.679490 [INFO   ] [AUTO] Hedge Selling Order522 for price 153100 vol 16 diff is 100 event 3 position -84
2023-03-15 22:09:15.943451 [INFO   ] [AUTO] Hedge Buying Order523 for price 152600 vol 32 diff is 200 event 3 position -84
2023-03-15 22:09:16.168247 [INFO   ] [AUTO] Hedge Buying Order524 for price 152700 vol 16 diff is 100 event 4 position -84
2023-03-15 22:09:16.708491 [INFO   ] [AUTO] order 522 filled for 3 lots at $153100 cents 3 events
2023-03-15 22:09:16.708526 [INFO   ] [AUTO] Hedging -3 BUYYYY
2023-03-15 22:09:16.708553 [INFO   ] [AUTO] Current Position is -87 to buy 48 to sell 13
2023-03-15 22:09:17.677289 [INFO   ] [AUTO] Hedge Selling Order526 for price 153300 vol 13 diff is 500 event 4 position -87
2023-03-15 22:09:19.132747 [INFO   ] [AUTO] Hedge Buying Order527 for price 152200 vol 64 diff is 400 event 1 position -87
2023-03-15 22:09:19.394962 [INFO   ] [AUTO] Hedge Buying Order528 for price 152300 vol 48 diff is 300 event 3 position -87
2023-03-15 22:09:19.692046 [INFO   ] [AUTO] Hedge Buying Order529 for price 152400 vol 16 diff is 100 event 4 position -87
2023-03-15 22:09:21.433855 [INFO   ] [AUTO] Hedge Buying Order530 for price 152100 vol 48 diff is 300 event 4 position -87
2023-03-15 22:09:21.665853 [INFO   ] [AUTO] Hedge Buying Order531 for price 152200 vol 32 diff is 200 event 4 position -87
2023-03-15 22:09:21.915453 [INFO   ] [AUTO] Hedge Buying Order532 for price 152300 vol 32 diff is 200 event 5 position -87
2023-03-15 22:09:22.399491 [INFO   ] [AUTO] Hedge Selling Order533 for price 152600 vol 13 diff is 100 event 4 position -87
2023-03-15 22:09:22.599660 [INFO   ] [AUTO] order 533 filled for 13 lots at $152600 cents 4 events
2023-03-15 22:09:22.599694 [INFO   ] [AUTO] Hedging -13 BUYYYY
2023-03-15 22:09:22.599720 [INFO   ] [AUTO] Current Position is -100 to buy 112 to sell 0
2023-03-15 22:09:43.167530 [INFO   ] [AUTO] Hedge Buying Order535 for price 151600 vol 64 diff is 400 event 1 position -100
2023-03-15 22:09:43.400783 [INFO   ] [AUTO] Hedge Buying Order536 for price 151700 vol 48 diff is 300 event 2 position -100
2023-03-15 22:09:43.650905 [INFO   ] [AUTO] Hedge Buying Order537 for price 151800 vol 32 diff is 200 event 3 position -100
2023-03-15 22:09:43.860485 [INFO   ] [AUTO] Hedge Buying Order538 for price 151900 vol 16 diff is 100 event 4 position -100
2023-03-15 22:09:43.860515 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:09:43.860841 [INFO   ] [AUTO] order 538 filled for 16 lots at $151900 cents 4 events
2023-03-15 22:09:43.860852 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:43.860865 [INFO   ] [AUTO] Current Position is -84 to buy 144 to sell 0
2023-03-15 22:09:45.409183 [INFO   ] [AUTO] Hedge Buying Order540 for price 152000 vol 64 diff is 400 event 4 position -84
2023-03-15 22:09:45.628378 [INFO   ] [AUTO] Hedge Buying Order541 for price 152100 vol 32 diff is 200 event 5 position -84
2023-03-15 22:09:47.204664 [INFO   ] [AUTO] Hedge Selling Order542 for price 152300 vol 16 diff is 100 event 2 position -84
2023-03-15 22:09:47.705017 [INFO   ] [AUTO] Hedge Buying Order543 for price 152000 vol 32 diff is 200 event 4 position -84
2023-03-15 22:09:47.896569 [INFO   ] [AUTO] order 543 filled for 21 lots at $152000 cents 4 events
2023-03-15 22:09:47.896597 [INFO   ] [AUTO] Hedging 21 SELLLL
2023-03-15 22:09:47.896623 [INFO   ] [AUTO] Current Position is -63 to buy 11 to sell 16
2023-03-15 22:09:48.450807 [INFO   ] [AUTO] Hedge Buying Order545 for price 152100 vol 16 diff is 100 event 3 position -63
2023-03-15 22:09:49.163652 [INFO   ] [AUTO] Hedge Selling Order546 for price 152700 vol 21 diff is 500 event 3 position -63
2023-03-15 22:09:49.295477 [INFO   ] [AUTO] order 545 filled for 16 lots at $152100 cents 4 events
2023-03-15 22:09:49.295506 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:49.295531 [INFO   ] [AUTO] Current Position is -47 to buy 11 to sell 21
2023-03-15 22:09:49.410281 [INFO   ] [AUTO] Hedge Selling Order548 for price 152400 vol 16 diff is 100 event 6 position -47
2023-03-15 22:09:49.586956 [INFO   ] [AUTO] order 548 filled for 16 lots at $152400 cents 6 events
2023-03-15 22:09:49.586984 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:09:49.587007 [INFO   ] [AUTO] Current Position is -63 to buy 11 to sell 21
2023-03-15 22:09:49.587021 [INFO   ] [AUTO] order 546 filled for 12 lots at $152700 cents 6 events
2023-03-15 22:09:49.587027 [INFO   ] [AUTO] Hedging -12 BUYYYY
2023-03-15 22:09:49.587039 [INFO   ] [AUTO] Current Position is -75 to buy 11 to sell 9
2023-03-15 22:09:49.679469 [INFO   ] [AUTO] Hedge Selling Order551 for price 152400 vol 16 diff is 100 event 8 position -75
2023-03-15 22:09:49.860072 [INFO   ] [AUTO] Hedge Buying Order552 for price 151900 vol 32 diff is 200 event 8 position -75
2023-03-15 22:09:50.135869 [INFO   ] [AUTO] Hedge Buying Order553 for price 152000 vol 16 diff is 100 event 9 position -75
2023-03-15 22:09:50.414216 [INFO   ] [AUTO] Hedge Buying Order554 for price 152100 vol 16 diff is 100 event 7 position -75
2023-03-15 22:09:50.902678 [INFO   ] [AUTO] order 554 filled for 8 lots at $152100 cents 7 events
2023-03-15 22:09:50.902707 [INFO   ] [AUTO] Hedging 8 SELLLL
2023-03-15 22:09:50.902759 [INFO   ] [AUTO] Current Position is -67 to buy 56 to sell 25
2023-03-15 22:09:51.504943 [INFO   ] [AUTO] order 554 filled for 8 lots at $152100 cents 5 events
2023-03-15 22:09:51.504973 [INFO   ] [AUTO] Hedging 8 SELLLL
2023-03-15 22:09:51.504998 [INFO   ] [AUTO] Current Position is -59 to buy 48 to sell 25
2023-03-15 22:09:51.505026 [INFO   ] [AUTO] order 553 filled for 16 lots at $152000 cents 5 events
2023-03-15 22:09:51.505032 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:51.505043 [INFO   ] [AUTO] Current Position is -43 to buy 32 to sell 25
2023-03-15 22:09:51.617721 [INFO   ] [AUTO] Hedge Buying Order558 for price 151900 vol 48 diff is 300 event 7 position -43
2023-03-15 22:09:51.859078 [INFO   ] [AUTO] Hedge Buying Order559 for price 152000 vol 64 diff is 400 event 7 position -43
2023-03-15 22:09:52.203900 [INFO   ] [AUTO] Hedge Buying Order560 for price 152100 vol 31 diff is 200 event 7 position -43
2023-03-15 22:09:52.748302 [INFO   ] [AUTO] order 560 filled for 7 lots at $152100 cents 3 events
2023-03-15 22:09:52.748330 [INFO   ] [AUTO] Hedging 7 SELLLL
2023-03-15 22:09:52.748374 [INFO   ] [AUTO] Current Position is -36 to buy 136 to sell 0
2023-03-15 22:09:53.664764 [INFO   ] [AUTO] Hedge Buying Order562 for price 152300 vol 16 diff is 100 event 4 position -36
2023-03-15 22:09:53.901579 [INFO   ] [AUTO] Hedge Selling Order563 for price 152800 vol 32 diff is 200 event 5 position -36
2023-03-15 22:09:54.136507 [INFO   ] [AUTO] Hedge Selling Order564 for price 152700 vol 32 diff is 200 event 6 position -36
2023-03-15 22:09:54.298287 [INFO   ] [AUTO] order 564 filled for 32 lots at $152700 cents 6 events
2023-03-15 22:09:54.298381 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:09:54.298430 [INFO   ] [AUTO] Current Position is -68 to buy 40 to sell 32
2023-03-15 22:09:54.298455 [INFO   ] [AUTO] order 563 filled for 15 lots at $152800 cents 6 events
2023-03-15 22:09:54.298502 [INFO   ] [AUTO] Hedging -15 BUYYYY
2023-03-15 22:09:54.298529 [INFO   ] [AUTO] Current Position is -83 to buy 40 to sell 17
2023-03-15 22:09:54.683992 [INFO   ] [AUTO] Hedge Buying Order567 for price 152400 vol 16 diff is 100 event 7 position -83
2023-03-15 22:09:54.858279 [INFO   ] [AUTO] Hedge Buying Order568 for price 152500 vol 16 diff is 100 event 6 position -83
2023-03-15 22:09:55.936921 [INFO   ] [AUTO] Hedge Selling Order569 for price 152800 vol 16 diff is 100 event 3 position -83
2023-03-15 22:09:56.289007 [INFO   ] [AUTO] order 568 filled for 16 lots at $152500 cents 4 events
2023-03-15 22:09:56.289073 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:56.289115 [INFO   ] [AUTO] Current Position is -67 to buy 32 to sell 16
2023-03-15 22:09:56.375931 [INFO   ] [AUTO] Hedge Buying Order571 for price 152300 vol 16 diff is 100 event 5 position -67
2023-03-15 22:09:56.375969 [INFO   ] [AUTO] Hedge Selling Order572 for price 152700 vol 16 diff is 100 event 6 position -67
2023-03-15 22:09:56.622714 [INFO   ] [AUTO] Hedge Selling Order573 for price 152600 vol 1 diff is 100 event 6 position -67
2023-03-15 22:09:57.247410 [INFO   ] [AUTO] order 571 filled for 16 lots at $152300 cents 5 events
2023-03-15 22:09:57.247444 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:57.247472 [INFO   ] [AUTO] Current Position is -51 to buy 0 to sell 33
2023-03-15 22:09:57.446260 [INFO   ] [AUTO] Hedge Buying Order575 for price 152000 vol 48 diff is 300 event 3 position -51
2023-03-15 22:09:57.653912 [INFO   ] [AUTO] Hedge Buying Order576 for price 152100 vol 32 diff is 200 event 5 position -51
2023-03-15 22:09:57.889619 [INFO   ] [AUTO] Hedge Buying Order577 for price 152200 vol 16 diff is 100 event 5 position -51
2023-03-15 22:09:57.889653 [INFO   ] [AUTO] Hedge Selling Order578 for price 152500 vol 16 diff is 100 event 6 position -51
2023-03-15 22:09:58.160643 [INFO   ] [AUTO] Hedge Selling Order579 for price 152400 vol 16 diff is 100 event 8 position -51
2023-03-15 22:09:58.354181 [INFO   ] [AUTO] order 579 filled for 16 lots at $152400 cents 9 events
2023-03-15 22:09:58.354221 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:09:58.354242 [INFO   ] [AUTO] Current Position is -67 to buy 96 to sell 17
2023-03-15 22:09:58.354256 [INFO   ] [AUTO] order 578 filled for 16 lots at $152500 cents 9 events
2023-03-15 22:09:58.354260 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:09:58.354272 [INFO   ] [AUTO] Current Position is -83 to buy 96 to sell 1
2023-03-15 22:09:58.426860 [INFO   ] [AUTO] Hedge Selling Order582 for price 152700 vol 16 diff is 400 event 11 position -83
2023-03-15 22:09:58.679913 [INFO   ] [AUTO] Hedge Selling Order583 for price 152600 vol 1 diff is 400 event 10 position -83
2023-03-15 22:09:59.346454 [INFO   ] [AUTO] order 577 filled for 16 lots at $152200 cents 8 events
2023-03-15 22:09:59.346483 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:09:59.346510 [INFO   ] [AUTO] Current Position is -67 to buy 80 to sell 17
2023-03-15 22:09:59.395023 [INFO   ] [AUTO] Hedge Buying Order585 for price 152000 vol 32 diff is 200 event 8 position -67
2023-03-15 22:09:59.605705 [INFO   ] [AUTO] Hedge Buying Order586 for price 152100 vol 16 diff is 200 event 6 position -67
2023-03-15 22:09:59.605736 [INFO   ] [AUTO] Hedge Selling Order587 for price 152500 vol 16 diff is 200 event 7 position -67
2023-03-15 22:10:00.053365 [INFO   ] [AUTO] order 587 filled for 16 lots at $152500 cents 7 events
2023-03-15 22:10:00.053398 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:10:00.053425 [INFO   ] [AUTO] Current Position is -83 to buy 48 to sell 17
2023-03-15 22:10:00.053437 [INFO   ] [AUTO] order 583 filled for 1 lots at $152600 cents 7 events
2023-03-15 22:10:00.053440 [INFO   ] [AUTO] Hedging -1 BUYYYY
2023-03-15 22:10:00.053452 [INFO   ] [AUTO] Current Position is -84 to buy 48 to sell 16
2023-03-15 22:10:00.439600 [INFO   ] [AUTO] Hedge Selling Order590 for price 152700 vol 16 diff is 300 event 7 position -84
2023-03-15 22:10:02.407705 [INFO   ] [AUTO] Hedge Selling Order591 for price 152400 vol 16 diff is 200 event 2 position -84
2023-03-15 22:10:03.644439 [INFO   ] [AUTO] Hedge Buying Order592 for price 151900 vol 48 diff is 300 event 1 position -84
2023-03-15 22:10:03.702726 [INFO   ] [AUTO] order 591 filled for 16 lots at $152400 cents 1 events
2023-03-15 22:10:03.702748 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:10:03.702768 [INFO   ] [AUTO] Current Position is -100 to buy 48 to sell 0
2023-03-15 22:10:06.676234 [INFO   ] [AUTO] Hedge Buying Order594 for price 151900 vol 48 diff is 300 event 1 position -100
2023-03-15 22:10:06.676265 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:10:06.677185 [INFO   ] [AUTO] order 594 filled for 17 lots at $151900 cents 1 events
2023-03-15 22:10:06.677191 [INFO   ] [AUTO] Hedging 17 SELLLL
2023-03-15 22:10:06.677205 [INFO   ] [AUTO] Current Position is -83 to buy 31 to sell 0
2023-03-15 22:10:06.917174 [INFO   ] [AUTO] Hedge Selling Order596 for price 152500 vol 17 diff is 300 event 3 position -83
2023-03-15 22:10:08.869894 [INFO   ] [AUTO] Hedge Selling Order597 for price 151700 vol 17 diff is 500 event 2 position -83
2023-03-15 22:10:10.913261 [INFO   ] [AUTO] Hedge Selling Order598 for price 151700 vol 17 diff is 400 event 2 position -83
2023-03-15 22:10:12.894412 [INFO   ] [AUTO] Hedge Selling Order599 for price 151500 vol 17 diff is 400 event 2 position -83
